STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120906 11:00,1.02, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120906 12:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120908 15:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120908 16:00,11.18, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120908 17:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120908 18:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120908 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120908 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120917 21:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120917 22:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120917 23:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 00:00,3.30, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 01:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 02:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 03:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 05:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 07:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 09:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 11:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 12:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 13:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 15:00,19.30, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 16:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 17:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 18:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120918 23:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120919 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120926 23:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120927 21:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120927 22:00,5.59, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120927 23:00,2.29, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 00:00,4.57, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 01:00,3.05, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 02:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 03:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 04:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 05:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 16:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 18:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120928 21:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120929 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20120930 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 01:00,0.00,g, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 18:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 21:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 22:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121001 23:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 01:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 02:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 03:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 07:00,2.29, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 08:00,3.30, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 09:00,2.54, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 10:00,2.54, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 11:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 12:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 13:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 14:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 15:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 16:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 18:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 21:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121002 22:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121003 01:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121003 02:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121004 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121004 01:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121004 05:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121004 06:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121004 07:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121004 09:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 07:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 08:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 09:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 10:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 13:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 15:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 16:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 17:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 18:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121007 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121008 15:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121008 16:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121008 20:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121008 21:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121008 22:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121008 23:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121009 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121009 01:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121009 02:00,1.02, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121009 03:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121009 04:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121009 05:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121010 01:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121010 02:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 09:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 10:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 13:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 14:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 18:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 19:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121015 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 01:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 02:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 06:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 07:00,1.78, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 08:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 18:00,3.56, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121019 19:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 06:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 07:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 16:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 18:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 19:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 20:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 21:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 22:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121028 23:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 00:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 01:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 02:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 03:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 04:00,2.29, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 05:00,2.54, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 06:00,6.35, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 07:00,4.83, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 08:00,6.35, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 09:00,5.33, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 10:00,5.84, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 11:00,5.59, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 12:00,2.79, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 13:00,4.83, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 14:00,5.59, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 15:00,3.81, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 16:00,4.06, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 17:00,5.08, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 18:00,6.10, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 19:00,6.60, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 20:00,7.37, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 21:00,3.30, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 22:00,2.29, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121029 23:00,2.54, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 00:00,1.52, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 01:00,3.30, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 02:00,3.30, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 03:00,2.03, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 04:00,2.79, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 05:00,1.52, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 06:00,1.52, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 07:00,2.29, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 08:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 09:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 10:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 11:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 12:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 13:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 14:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 15:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 16:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 17:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 18:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 19:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121030 20:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121031 07:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 01:00,0.00,g, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 09:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 10:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 11:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 12:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 13:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 14:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 15:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121101 18:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121107 08:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121107 17:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121107 22:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121107 23:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121108 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121108 01:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121108 02:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121108 03:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121112 22:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 00:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 01:00,2.03, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 02:00,4.32, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 03:00,0.51, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 04:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 06:00,1.02, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 07:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 08:00,1.27, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 09:00,1.52, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 10:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121113 11:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 03:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 04:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 05:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 07:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 08:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 09:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 10:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 11:00,0.76, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 12:00,0.25, , 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 13:00,0.00,T, 
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3,38.8472,-77.03454,20121127 14:00,0.25, , 
